,Erster Datenpunkt,Letzter Datenpunkt,SIR_beta,SIR_gamma,SIR_I0,SIR_N,SIR_final,SIR_R^2,Gompertz_a,Gompertz_b,Gompertz_c,Gompertz_R^2
65,2020-03-08,2020-05-27,0.2933654885223316,0.04816694116741171,28.385647064589065,9124.876872033949,9138.676323210684,0.9992168840963083,8739.837358923298,11.540621425221502,0.07108640144414739,0.999605620270827
66,2020-03-08,2020-05-28,0.2908623083600988,0.04483081099237494,30.579252953837276,9303.238541466199,9324.143169586798,0.999246719795228,8744.383056949879,11.530940523070464,0.07104055101489315,0.9996094667290805
67,2020-03-08,2020-05-29,0.29230694834561277,0.046403154617892746,29.662310590833453,9200.95079138755,9218.891160715393,0.9992662892353101,8751.204272804203,11.499769560770279,0.07090884313961737,0.9996120455436321
68,2020-03-08,2020-05-30,0.28762451301695835,0.04896242951592148,30.318807426121968,9099.682280470699,9111.465387296104,0.9993389227373517,8762.459760079511,11.464572774811273,0.07078182861986847,0.9996144547386514
69,2020-03-08,2020-05-31,0.29631612087115283,0.046174174956390354,27.193729949614937,9203.17034822189,9220.093223416374,0.9992746041906247,8763.490161916883,11.4660225473641,0.07078458402850986,0.999618815744129
70,2020-03-08,2020-06-01,0.28765412970047444,0.04655585580235522,32.446784578909494,9205.380905268008,9224.394929989732,0.9993220611533248,8767.755237816933,11.438368909540342,0.07069901197863829,0.9996237183140572
71,2020-03-08,2020-06-02,0.2937502880490029,0.04871280605937122,27.925333386769562,9095.647657724821,9108.045374836329,0.9993015409442056,8775.757260855475,11.39004946664705,0.07053196662472064,0.9996294482146979
72,2020-03-08,2020-06-03,0.2901310981130031,0.04721258243643436,29.968003780810573,9170.105808967719,9186.217617269886,0.9993542352415012,8781.489852744571,11.376126071707375,0.0704695737347464,0.9996329989174509
73,2020-03-08,2020-06-04,0.29118308594554676,0.049595135685293265,28.296380115432036,9085.196883464501,9094.97820884925,0.9993664303415599,8783.29899439284,11.34984566111659,0.0704169440080374,0.9996347161397774
74,2020-03-08,2020-06-05,0.2874064991548807,0.05020408611944622,30.686871237371616,9054.693296555135,9063.654750722706,0.9993891744913446,8788.895691482781,11.331188275183138,0.0703156974076368,0.9996357685192062
75,2020-03-08,2020-06-06,0.29104839906445806,0.04666403986329493,30.498694854740037,9183.747335398037,9201.712704854886,0.9993450842490906,8797.620086212884,11.279566117011443,0.07015925745659708,0.9996371772229338
